,name,curprice,pcr,resistance,support,CallChngInLTP,PutChngInLTP,CoiMaxAdd,CoiMaxExit,callprob,putprob
304,ESCORTS_10-01-2019_15:32.csv,743.8,0.6726804123711341,"760.0,780.0,800.0,820.0,","700.0,720.0,660.0,680.0,","0.34,-3.43,-9.38,-37.21,","-36.59,-30.52,-25.0,-38.24,","780.0,860.0,720.0,700.0,","740.0,760.0,660.0,580.0,","63.69,77.31,87.03,93.88,","78.78,67.09,91.86,87.26,"
305,ESCORTS_11-01-2019_09:00.csv,743.8,0.6738941890719862,"760.0,780.0,800.0,820.0,","700.0,720.0,660.0,680.0,","nan,nan,nan,nan,","nan,nan,nan,nan,","400.0,720.0,400.0,720.0,","400.0,840.0,400.0,840.0,","63.12,76.56,86.39,93.45,","79.33,67.57,92.19,87.71,"
306,ESCORTS_11-01-2019_09:30.csv,746.9,0.6809605488850772,"760.0,780.0,800.0,820.0,","700.0,720.0,660.0,680.0,","2.61,3.31,1.03,14.0,","-20.0,-13.68,nan,-22.41,","760.0,800.0,740.0,700.0,","740.0,400.0,680.0,640.0,","61.04,75.21,85.29,91.98,","80.9,69.49,100.0,88.58,"
307,ESCORTS_11-01-2019_10:00.csv,749.2,0.6694915254237288,"760.0,800.0,780.0,820.0,","700.0,720.0,660.0,680.0,","6.56,7.69,6.42,14.0,","-24.75,-20.67,-35.48,-26.79,","760.0,800.0,740.0,720.0,","740.0,700.0,680.0,660.0,","59.36,84.44,74.1,91.73,","81.57,70.67,93.31,88.93,"
308,ESCORTS_11-01-2019_10:30.csv,745.8,0.6776094276094277,"760.0,800.0,780.0,820.0,","700.0,720.0,660.0,680.0,","-4.18,-9.09,-12.18,28.33,","-9.57,-5.88,-13.51,-26.79,","800.0,760.0,740.0,720.0,","740.0,700.0,680.0,660.0,","61.91,85.83,76.11,91.6,","80.2,68.78,93.2,88.12,"
309,ESCORTS_11-01-2019_11:00.csv,745.05,0.6779089376053963,"760.0,800.0,780.0,820.0,","700.0,720.0,660.0,680.0,","-4.55,-11.63,-4.79,28.33,","-8.62,-11.92,-13.51,-7.58,","800.0,780.0,720.0,740.0,","740.0,700.0,660.0,680.0,","62.66,86.59,77.1,90.92,","79.74,67.88,92.7,87.62,"
310,ESCORTS_11-01-2019_11:30.csv,745.55,0.6737109044801353,"760.0,800.0,780.0,820.0,","700.0,720.0,660.0,680.0,","-3.1,-3.23,-6.71,28.33,","-16.67,-13.68,-13.51,-24.56,","800.0,760.0,720.0,740.0,","740.0,700.0,680.0,660.0,","62.03,85.54,76.14,90.72,","80.29,68.79,92.85,88.48,"
311,ESCORTS_11-01-2019_12:00.csv,748.2,0.6787827557058326,"760.0,800.0,780.0,820.0,","700.0,720.0,660.0,680.0,","4.78,3.03,2.23,14.0,","-22.33,-20.67,-13.51,-24.56,","800.0,760.0,720.0,740.0,","700.0,680.0,680.0,660.0,","59.96,84.91,74.52,91.29,","81.46,70.52,93.21,89.07,"
312,ESCORTS_11-01-2019_12:30.csv,748.7,0.6803691275167785,"760.0,800.0,780.0,820.0,","700.0,720.0,660.0,680.0,","8.84,10.28,8.38,24.56,","-17.76,-20.67,-31.25,-22.41,","800.0,760.0,720.0,740.0,","700.0,680.0,680.0,660.0,","59.72,84.25,74.16,91.82,","81.07,70.37,93.51,89.04,"
313,ESCORTS_11-01-2019_13:00.csv,748.0,0.6812447434819175,"760.0,800.0,780.0,820.0,","700.0,720.0,660.0,680.0,","3.24,5.88,3.31,24.56,","-21.15,-16.76,-23.53,-22.41,","800.0,760.0,720.0,700.0,","700.0,680.0,680.0,660.0,","60.11,84.82,74.45,91.11,","81.33,70.25,93.2,88.74,"
314,ESCORTS_11-01-2019_13:30.csv,747.7,0.6798319327731093,"760.0,800.0,780.0,820.0,","700.0,720.0,660.0,680.0,","-0.34,2.04,-2.94,17.31,","-17.76,-16.13,-35.48,-22.41,","800.0,780.0,720.0,700.0,","700.0,680.0,680.0,660.0,","60.28,84.93,74.87,91.73,","81.21,70.28,93.55,88.66,"
315,ESCORTS_11-01-2019_14:00.csv,747.55,0.6775544388609716,"760.0,800.0,780.0,820.0,","700.0,720.0,660.0,680.0,","0.99,2.04,-2.34,17.31,","-18.87,-13.09,-35.48,-20.34,","800.0,780.0,700.0,740.0,","700.0,680.0,680.0,660.0,","60.7,85.06,75.2,91.63,","81.06,69.8,93.61,88.64,"
316,ESCORTS_11-01-2019_14:30.csv,747.85,0.6831932773109244,"760.0,800.0,780.0,820.0,","700.0,720.0,660.0,680.0,","0.99,-2.13,-4.17,17.31,","-24.75,-21.35,-35.48,-20.34,","800.0,760.0,720.0,700.0,","700.0,680.0,680.0,660.0,","60.35,85.55,75.33,91.79,","81.42,70.26,93.51,88.5,"
317,ESCORTS_11-01-2019_15:00.csv,751.95,0.6937394247038917,"760.0,780.0,800.0,820.0,","700.0,720.0,660.0,740.0,","12.83,12.06,12.73,27.12,","-46.51,-43.05,-55.56,-36.12,","800.0,780.0,740.0,700.0,","700.0,740.0,680.0,660.0,","56.9,72.32,83.47,92.2,","83.06,72.92,93.81,59.22,"
